,LEFT_ID,RIGHT_ID,label
12629,mir518f,mir583,0
12630,mir329,mir432,0
12631,DOID:0050739,DOID:13089,0
12632,mir518c,DOID:1793,0
12633,DOID:706,mir511,0
12634,mir9,mir130a,0
12635,mir33a,mir1273c,0
12636,mir708,DOID:0080011,0
12637,mir26a,mir433,0
12638,DOID:6050,DOID:2468,0
12639,DOID:557,mir614,0
12640,DOID:3388,mir622,0
12641,DOID:1040,DOID:13241,0
12642,DOID:2600,mir1827,0
12643,DOID:2513,mir510,0
12644,DOID:768,DOID:9119,0
12645,mir519e,mir432,0
12646,mir29a,DOID:3996,0
12647,mir323a,DOID:865,0
12648,mir191,mir432,0
12649,DOID:2513,DOID:2394,0
12650,DOID:66,mir346,0
12651,mir224,DOID:0050828,0
12652,mir362,mir548b,0
12653,DOID:2394,mir193a,0
12654,DOID:3093,mir92,0
12655,mir498,mir548d,0
12656,mir185,mir548c,0
12657,mir885,DOID:1612,0
12658,mir507,mir376b,0
12659,DOID:9206,mir575,0
12660,DOID:11830,DOID:0060083,0
12661,DOID:824,DOID:10534,0
12662,DOID:0060119,DOID:9352,0
12663,mir616,mir151,0
12664,mir3148,DOID:0014667,0
12665,mir195,mir548a,0
12666,DOID:4,DOID:1883,0
12667,mir208b,mir26a,0
12668,mir374b,mir33b,0
12669,mir23b,mir449a,0
12670,mir519d,mir1228,0
12671,DOID:104,DOID:423,0
12672,DOID:8997,DOID:0060072,0
12673,DOID:5679,DOID:10591,0
12674,mir362,mir520d,0
12675,mir1286,mir181d,0
12676,DOID:114,mir504,0
12677,DOID:4230,DOID:0080001,0
12678,mir125b,mir424,0
12679,mir3179,mir449a,0
12680,mir126,mir519d,0
12681,DOID:557,mir596,0
12682,DOID:11934,mir22,0
12683,mir132,mir1286,0
12684,mir942,mir610,0
12685,mir455,mir30e,0
12686,DOID:654,DOID:660,0
12687,DOID:2998,mir548c,0
12688,DOID:1324,mir552,0
12689,mir221,mir15b,0
12690,DOID:8692,DOID:3069,0
12691,mir139,mir647,0
12692,mir675,mir432,0
12693,DOID:6713,DOID:771,0
12694,mir1286,mir140,0
12695,mir758,mir885,0
12696,mir151b,mir376c,0
12697,DOID:0060041,mir378e,0
12698,mir1299,DOID:1240,0
12699,mir19b,mir452,0
12700,mir346,mir365a,0
12701,mir617,mir571,0
12702,mir518f,mir449c,0
12703,DOID:0060158,mir1271,0
12704,mir197,mir659,0
12705,DOID:3393,DOID:8893,0
12706,mir449c,DOID:3996,0
12707,mir487b,mir374b,0
12708,mir186,DOID:3748,0
12709,mir212,mir130a,0
12710,mir636,DOID:635,0
12711,mir4306,DOID:65,0
12712,DOID:1227,mir450a,0
12713,DOID:9973,mir204,0
12714,DOID:12987,DOID:0050615,0
12715,mir378g,DOID:630,0
12716,DOID:2043,DOID:417,0
12717,mir299,mir570,0
12718,mir34a,DOID:10941,0
12719,DOID:114,mir492,0
12720,mir15a,DOID:654,0
12721,mir181d,DOID:615,0
12722,DOID:1781,mir3940,0
12723,DOID:0060116,mir518b,0
12724,mir518f,mir484,0
12725,DOID:0050739,mir518a,0
12726,mir96,DOID:2349,0
12727,DOID:0050687,mir4257,0
12728,mir1207,DOID:9074,0
12729,mir190a,DOID:7148,0
12730,DOID:184,DOID:7148,0
12731,DOID:65,mir30d,0
12732,DOID:687,mir518b,0
12733,mir532,mir507,0
12734,mir519e,mir374b,0
12735,mir487b,mir132,0
12736,DOID:9120,mir637,0
12737,DOID:0070004,DOID:1107,0
12738,mir624,DOID:1289,0
12739,DOID:2348,DOID:769,0
12740,mir941,mir424,0
12741,mir4792,mir1275,0
12742,mir184,DOID:3948,0
12743,let7b,mir1271,0
12744,DOID:4230,mir621,0
12745,DOID:3856,DOID:6713,0
12746,mir148b,DOID:4450,0
12747,DOID:635,mir130a,0
12748,mir378a,mir135a,0
12749,mir143,DOID:3095,0
12750,DOID:9206,mir520g,0
12751,mir668,mir610,0
12752,mir216b,mir331,0
12753,DOID:654,mir1273c,0
12754,mir3940,mir518b,0
12755,DOID:305,DOID:1612,0
12756,DOID:3908,mir374b,0
12757,mir514a,mir517a,0
12758,mir942,DOID:0060060,0
12759,mir203,mir498,0
12760,mir126,mir378d,0
12761,mir1273c,mir1323,0
12762,mir564,mir145,0
12763,mir129,mir135a,0
12764,DOID:2513,mir499b,0
12765,mir378b,mir510,0
12766,mir378g,mir101,0
12767,mir214,DOID:5672,0
12768,mir148b,mir378b,0
12769,mir339,DOID:1319,0
12770,mir379,mir34c,0
12771,DOID:768,mir622,0
12772,mir17,mir591,0
12773,DOID:4961,mir1234,0
12774,DOID:3095,mir655,0
12775,mir363,mir485,0
12776,mir1,mir1202,0
12777,mir410,mir449a,0
12778,DOID:1074,mir1273c,0
12779,mir190a,DOID:8850,0
12780,mir617,DOID:0014667,0
12781,DOID:9500,mir302f,0
12782,mir377,mir648,0
12783,DOID:66,DOID:3571,0
12784,mir1322,DOID:5419,0
12785,mir128,mir200,0
12786,mir377,DOID:2377,0
12787,mir9,mir507,0
12788,mir524,DOID:7693,0
12789,DOID:824,mir488,0
12790,mir938,DOID:3007,0
12791,mir1290,DOID:9970,0
12792,mir1229,mir1303,0
12793,DOID:2621,mir374a,0
12794,mir155,DOID:14330,0
12795,mir518a,mir34a,0
12796,mir128,mir425,0
12797,DOID:8552,mir539,0
12798,mir375,DOID:2789,0
12799,mir365a,mir520f,0
12800,DOID:3908,mir1246,0
12801,DOID:10591,mir378i,0
12802,DOID:1107,mir301a,0
12803,mir527,mir512,0
12804,mir212,mir33b,0
12805,mir499a,DOID:9074,0
12806,DOID:417,mir571,0
12807,mir433,DOID:2174,0
12808,mir493,mir621,0
12809,mir598,mir595,0
12810,mir200b,mir186,0
12811,mir107,mir335,0
12812,mir133a,DOID:117,0
12813,mir155,DOID:4706,0
12814,DOID:2914,mir1303,0
12815,mir214,mir432,0
12816,mir758,mir452,0
12817,mir550b,DOID:4607,0
12818,mir378a,mir4306,0
12819,mir1297,mir655,0
12820,mir590,mir507,0
12821,mir2861,DOID:201,0
12822,DOID:3369,DOID:1967,0
12823,mir200b,DOID:74,0
12824,DOID:4043,mir663,0
12825,DOID:2621,DOID:0060100,0
12826,mir195,mir323b,0
12827,mir1322,mir602,0
12828,mir19b,mir378e,0
12829,DOID:2621,mir593,0
12830,DOID:687,DOID:8649,0
12831,mir718,mir632,0
12832,mir191,DOID:331,0
12833,mir519c,DOID:5679,0
12834,DOID:934,mir449c,0
12835,mir526b,mir1227,0
12836,DOID:1107,mir378e,0
12837,mir617,mir512,0
12838,DOID:10952,DOID:1936,0
12839,DOID:0050117,DOID:48,0
12840,mir650,DOID:8552,0
12841,DOID:0060085,mir518a,0
12842,mir1302,DOID:9351,0
12843,DOID:1781,DOID:10591,0
12844,mir135b,DOID:3963,0
12845,DOID:37,mir106b,0
12846,mir500b,DOID:0050615,0
12847,mir26a,mir711,0
12848,mir183,mir661,0
12849,DOID:1227,mir361,0
12850,DOID:5419,mir527,0
12851,DOID:7693,DOID:9974,0
12852,mir26,DOID:18,0
12853,DOID:0060100,mir340,0
12854,DOID:37,DOID:4362,0
12855,mir302d,mir518b,0
12856,DOID:594,mir133a,0
12857,DOID:3070,mir1323,0
12858,mir1305,mir151a,0
12859,DOID:2394,DOID:635,0
12860,mir147b,mir330,0
12861,DOID:686,DOID:3342,0
12862,DOID:1227,DOID:12987,0
12863,mir100,mir4306,0
12864,mir378d,mir577,0
12865,mir4306,mir513a,0
12866,mir1246,mir101,0
12867,DOID:9835,DOID:6050,0
12868,mir18a,mir421,0
12869,mir378g,mir539,0
12870,mir1245a,mir30d,0
12871,mir10a,mir298,0
12872,mir26a,mir570,0
12873,mir617,DOID:9973,0
12874,DOID:10155,DOID:0060084,0
12875,mir381,DOID:9119,0
12876,DOID:3068,DOID:2789,0
12877,mir544a,mir378d,0
12878,mir605,mir410,0
12879,mir601,DOID:1059,0
12880,mir320b,mir548d,0
12881,DOID:687,DOID:10763,0
12882,mir601,DOID:12336,0
12883,mir1254,mir92b,0
12884,mir370,mir552,0
12885,DOID:8850,mir378e,0
12886,mir575,DOID:10591,0
12887,mir612,mir369,0
12888,mir9,mir34a,0
12889,mir105,mir30a,0
12890,DOID:3093,mir520c,0
12891,DOID:9120,mir520d,0
12892,DOID:1307,DOID:0050828,0
12893,DOID:5679,mir130a,0
12894,DOID:0060119,mir212,0
12895,mir601,DOID:3247,0
12896,mir617,DOID:0080005,0
12897,DOID:5844,mir495,0
12898,mir569,DOID:1749,0
12899,DOID:3093,DOID:8850,0
12900,mir106a,DOID:13241,0
12901,mir337,DOID:1227,0
12902,mir1469,mir381,0
12903,mir373,DOID:3996,0
12904,DOID:0060041,DOID:654,0
12905,mir106a,DOID:3308,0
12906,mir15a,mir767,0
12907,DOID:170,mir378c,0
12908,DOID:9970,DOID:0050687,0
12909,mir1256,DOID:615,0
12910,DOID:77,DOID:865,0
12911,DOID:9352,DOID:5672,0
12912,mir345,mir483,0
12913,mir526b,DOID:2043,0
12914,mir29a,mir548a,0
12915,mir188,mir95,0
12916,mir10b,mir202,0
12917,DOID:1398,mir1275,0
12918,mir320a,mir664,0
12919,DOID:184,DOID:3996,0
12920,mir429,mir18b,0
12921,mir650,mir204,0
12922,DOID:11476,mir181d,0
12923,mir617,DOID:12858,0
12924,mir518c,mir4257,0
12925,mir922,mir26a,0
12926,mir660,DOID:1059,0
12927,mir642a,mir186,0
12928,mir196a,DOID:3308,0
12929,mir499a,DOID:37,0
12930,mir493,mir411,0
12931,let7b,mir421,0
12932,DOID:520,mir206,0
12933,mir125a,mir298,0
12934,DOID:4195,DOID:3948,0
12935,mir599,DOID:0050736,0
12936,mir765,DOID:3388,0
12937,DOID:0050155,DOID:615,0
12938,DOID:399,mir614,0
12939,mir758,DOID:3068,0
12940,DOID:934,mir135b,0
12941,mir4306,DOID:3068,0
12942,DOID:77,DOID:417,0
12943,DOID:18,mir630,0
12944,mir188,mir135a,0
12945,mir127,mir378e,0
12946,mir1245a,mir520a,0
12947,mir181c,mir376b,0
12948,mir612,DOID:9261,0
12949,DOID:2349,mir663b,0
12950,mir183,mir302b,0
12951,mir7,mir608,0
12952,DOID:1091,DOID:865,0
12953,DOID:12858,DOID:150,0
12954,mir431,mir30d,0
12955,mir323a,DOID:289,0
12956,DOID:9744,mir1280,0
12957,mir10b,mir424,0
12958,mir133b,mir519b,0
12959,mir1322,DOID:1909,0
12960,DOID:8850,mir526a,0
12961,mir526b,mir376b,0
12962,mir766,DOID:0050828,0
12963,DOID:2021,DOID:0050155,0
12964,mir377,DOID:10591,0
12965,DOID:1380,DOID:684,0
12966,DOID:3119,mir571,0
12967,DOID:17,DOID:635,0
12968,mir545,mir511,0
12969,DOID:863,mir18b,0
12970,mir3148,mir362,0
12971,DOID:2998,DOID:9261,0
12972,mir363,mir614,0
12973,mir520b,mir301a,0
12974,mir148b,DOID:0060318,0
12975,DOID:13089,DOID:865,0
12976,mir376a,mir367,0
12977,mir765,DOID:1319,0
12978,mir1233,DOID:3451,0
12979,DOID:299,DOID:615,0
12980,mir625,DOID:10283,0
12981,mir552,DOID:8893,0
12982,DOID:5041,mir514a,0
12983,mir520c,DOID:0080001,0
12984,mir378g,mir92,0
12985,mir205,mir138,0
12986,mir1286,mir135b,0
12987,mir767,DOID:1936,0
12988,mir569,mir323a,0
12989,mir125a,mir2355,0
12990,mir106a,DOID:8893,0
12991,mir874,DOID:10591,0
12992,mir642b,mir200,0
12993,DOID:526,mir744,0
12994,mir200,mir766,0
12995,DOID:3369,mir216a,0
12996,mir1266,mir202,0
12997,mir329,mir200,0
12998,mir1233,mir640,0
12999,mir564,mir1280,0
13000,DOID:6050,mir608,0
13001,DOID:120,mir340,0
13002,mir519c,mir142,0
13003,DOID:686,DOID:120,0
13004,DOID:2237,DOID:8618,0
13005,DOID:8997,DOID:305,0
13006,mir502,DOID:9074,0
13007,DOID:520,DOID:1040,0
13008,mir9,DOID:0050828,0
13009,DOID:2600,mir629,0
13010,mir520c,DOID:0050828,0
13011,mir203,mir381,0
13012,DOID:12858,mir511,0
13013,mir3163,mir638,0
13014,mir1301,DOID:9120,0
13015,mir200c,DOID:3095,0
13016,mir182,mir1323,0
13017,DOID:8997,mir9,0
13018,mir378f,DOID:289,0
13019,mir624,DOID:0080001,0
13020,mir17,mir663a,0
13021,mir767,mir378f,0
13022,mir148b,DOID:0050736,0
13023,mir107,mir378i,0
13024,let7f,mir1273c,0
13025,mir767,DOID:1319,0
13026,DOID:3369,DOID:0060089,0
13027,mir512,mir1285,0
13028,DOID:2914,mir383,0
13029,mir1183,DOID:10155,0
13030,mir300,mir636,0
13031,DOID:5041,DOID:0060072,0
13032,mir342,DOID:3393,0
13033,mir373,DOID:0060158,0
13034,mir96,mir637,0
13035,mir410,DOID:0060122,0
13036,mir212,mir3179,0
13037,DOID:654,mir383,0
13038,DOID:9352,mir18b,0
13039,mir378c,mir488,0
13040,mir550a,mir181d,0
13041,DOID:16,DOID:2789,0
13042,mir301b,DOID:3095,0
13043,DOID:0080001,DOID:1115,0
13044,mir1297,DOID:4607,0
13045,mir147b,mir1915,0
13046,mir766,DOID:898,0
13047,mir708,DOID:630,0
13048,mir1234,DOID:2377,0
13049,DOID:2531,DOID:3627,0
13050,DOID:9206,mir605,0
13051,mir9,DOID:0060089,0
13052,mir409,mir630,0
13053,DOID:0080000,DOID:9952,0
13054,mir372,mir200,0
13055,mir199b,mir636,0
13056,DOID:2349,mir575,0
13057,DOID:5614,mir658,0
13058,DOID:3388,DOID:0050828,0
13059,mir378a,mir30e,0
13060,mir373,DOID:229,0
13061,mir671,mir451,0
13062,mir373,DOID:2621,0
13063,DOID:5614,mir29b,0
13064,DOID:3095,DOID:2377,0
13065,DOID:11723,mir1285,0
13066,mir501,mir367,0
13067,DOID:8466,DOID:2237,0
13068,mir105,mir21,0
13069,DOID:3856,DOID:48,0
13070,DOID:8893,mir425,0
13071,DOID:5614,DOID:11476,0
13072,DOID:11830,DOID:4450,0
13073,DOID:557,DOID:9119,0
13074,DOID:3247,mir519a,0
13075,mir1233,DOID:657,0
13076,mir137,mir146a,0
13077,DOID:654,mir29a,0
13078,mir4306,mir524,0
13079,mir646,mir146a,0
13080,DOID:526,DOID:987,0
13081,mir448,mir181a,0
13082,mir519c,DOID:9952,0
13083,DOID:0050117,mir711,0
13084,mir302e,DOID:3996,0
13085,mir622,mir410,0
13086,mir3163,mir93,0
13087,mir938,DOID:409,0
13088,mir518f,mir1286,0
13089,mir136,mir567,0
13090,mir203,mir373,0
13091,mir601,DOID:8997,0
13092,mir23b,mir767,0
13093,mir216b,mir199b,0
13094,mir874,mir150,0
13095,DOID:2789,DOID:229,0
13096,DOID:0050155,mir410,0
13097,DOID:9744,DOID:4159,0
13098,mir603,mir450a,0
13099,DOID:3369,DOID:9074,0
13100,mir572,mir106a,0
13101,DOID:0060318,DOID:0060122,0
13102,mir499b,DOID:0060040,0
13103,mir214,DOID:299,0
13104,mir519e,mir518b,0
13105,mir320b,DOID:10283,0
13106,DOID:655,mir1271,0
13107,mir181d,mir10b,0
13108,mir127,mir663a,0
13109,mir379,mir628,0
13110,mir224,DOID:10155,0
13111,mir488,mir504,0
13112,DOID:0050155,DOID:1115,0
13113,mir143,mir548a,0
13114,DOID:0070004,mir198,0
13115,mir194,mir766,0
13116,mir448,mir2110,0
13117,DOID:3355,DOID:3527,0
13118,mir199a,mir200,0
13119,mir10b,mir485,0
13120,mir1254,DOID:10591,0
13121,mir337,mir181a,0
13122,mir499a,mir493,0
13123,mir718,mir106b,0
13124,DOID:37,mir206,0
13125,DOID:8692,DOID:5679,0
13126,DOID:684,DOID:18,0
13127,mir143,mir19b,0
13128,DOID:687,DOID:1287,0
13129,mir199a,mir1471,0
13130,mir200a,DOID:176,0
13131,mir146b,mir18a,0
13132,mir27a,mir18b,0
13133,mir137,DOID:0060116,0
13134,mir186,mir1303,0
13135,mir518f,mir622,0
13136,mir183,DOID:0060056,0
13137,mir4792,mir30b,0
13138,DOID:2349,DOID:5672,0
13139,mir378a,mir495,0
13140,mir300,mir622,0
13141,mir3130,mir101,0
13142,DOID:654,mir663a,0
13143,mir671,mir411,0
13144,mir125a,mir296,0
13145,mir1286,mir374b,0
13146,mir577,mir300,0
13147,mir885,mir33a,0
13148,DOID:37,DOID:13241,0
13149,mir500a,DOID:3069,0
13150,DOID:7148,DOID:4045,0
13151,mir210,DOID:9952,0
13152,mir365b,mir504,0
13153,mir379,mir301a,0
13154,DOID:824,mir551a,0
13155,DOID:1883,mir575,0
13156,DOID:3627,DOID:7148,0
13157,DOID:0060058,DOID:635,0
13158,mir510,DOID:0050902,0
13159,mir648,mir328,0
13160,DOID:3829,DOID:7148,0
13161,mir122,mir449a,0
13162,mir106a,DOID:2871,0
13163,DOID:2468,let7e,0
13164,mir148a,mir1280,0
13165,let7i,mir1323,0
13166,DOID:0080000,DOID:635,0
13167,mir371a,mir29c,0
13168,mir625,DOID:0050013,0
13169,mir1254,mir202,0
13170,DOID:4961,DOID:0080011,0
13171,DOID:5719,mir98,0
13172,DOID:3459,mir383,0
13173,mir1233,mir369,0
13174,DOID:1059,mir34b,0
13175,mir660,mir331,0
13176,mir147a,mir495,0
13177,DOID:9835,mir657,0
13178,DOID:684,mir495,0
13179,DOID:13089,mir1305,0
13180,DOID:2513,mir504,0
13181,mir372,DOID:635,0
13182,mir29b,mir184,0
13183,DOID:0080001,DOID:423,0
13184,mir642a,mir500b,0
13185,DOID:5719,DOID:1240,0
13186,DOID:784,DOID:0080001,0
13187,DOID:557,DOID:4645,0
13188,DOID:5093,DOID:615,0
13189,mir569,mir612,0
13190,mir523,mir378b,0
13191,mir136,mir663b,0
13192,mir1245a,mir124,0
13193,DOID:8997,mir99b,0
13194,mir362,mir330,0
13195,mir107,mir1231,0
13196,mir487b,DOID:771,0
13197,mir339,mir548a,0
13198,mir492,mir182,0
13199,DOID:16,mir1179,0
13200,mir522,mir320d,0
13201,mir4792,mir145,0
13202,mir143,mir3940,0
13203,mir718,mir219,0
13204,mir1233,mir194,0
13205,mir105,mir590,0
13206,DOID:8584,mir324,0
13207,mir1275,DOID:0050615,0
13208,mir1322,DOID:0060058,0
13209,mir148a,mir135a,0
13210,mir758,mir189,0
13211,mir19a,mir614,0
13212,DOID:225,mir361,0
13213,mir19b,DOID:615,0
13214,mir105,DOID:11054,0
13215,mir126,mir26b,0
13216,mir4306,mir766,0
13217,DOID:114,DOID:630,0
13218,DOID:13089,DOID:8552,0
13219,mir603,mir942,0
13220,mir411,DOID:0050902,0
13221,mir188,let7f,0
13222,DOID:3969,mir520b,0
13223,DOID:0050736,DOID:684,0
13224,mir190b,mir106b,0
13225,DOID:7148,mir1285,0
13226,mir181a,mir1827,0
13227,mir29b,mir575,0
13228,mir137,mir195,0
13229,mir663,mir605,0
13230,mir658,mir29c,0
13231,mir518e,DOID:0050615,0
13232,DOID:10952,mir2355,0
13233,mir148b,mir381,0
13234,mir1915,mir621,0
13235,DOID:2789,DOID:176,0
13236,DOID:3908,mir365a,0
13237,mir133b,DOID:9952,0
13238,DOID:3393,mir330,0
13239,DOID:0050013,mir324,0
13240,mir27a,mir103a,0
13241,mir371,DOID:5679,0
13242,DOID:0050890,mir1297,0
13243,mir671,mir376b,0
13244,mir601,mir577,0
13245,DOID:1287,DOID:48,0
13246,DOID:0080001,DOID:3119,0
13247,DOID:1380,mir519e,0
13248,DOID:2998,mir766,0
13249,mir596,mir612,0
13250,mir448,mir766,0
13251,DOID:1561,DOID:2043,0
13252,DOID:0060085,mir361,0
13253,mir520a,mir532,0
13254,DOID:1324,mir885,0
13255,mir3148,DOID:10652,0
13256,DOID:399,mir151b,0
13257,mir320c,mir103b,0
13258,DOID:520,mir1323,0
13259,DOID:305,mir659,0
13260,mir758,DOID:707,0
13261,mir223,DOID:660,0
13262,mir767,DOID:150,0
13263,mir342,DOID:5844,0
13264,mir337,mir510,0
13265,mir338,mir570,0
13266,DOID:0060085,mir744,0
13267,mir370,mir517a,0
13268,mir300,DOID:2174,0
13269,mir1909,DOID:1240,0
13270,mir222,mir33b,0
13271,mir663,mir374a,0
13272,mir646,mir367,0
13273,mir99b,mir222,0
13274,DOID:684,DOID:2174,0
13275,mir200b,mir26b,0
13276,mir183,DOID:331,0
13277,mir185,mir488,0
13278,mir454,mir378e,0
13279,DOID:4195,mir30e,0
13280,mir449c,DOID:4362,0
13281,DOID:3969,DOID:176,0
13282,mir208a,mir548b,0
13283,mir942,mir340,0
13284,mir675,mir493,0
13285,mir376c,DOID:934,0
13286,mir663a,DOID:2174,0
13287,mir105,mir361,0
13288,mir34c,DOID:4706,0
13289,DOID:117,mir498,0
13290,DOID:2043,mir30b,0
13291,mir648,DOID:660,0
13292,mir1258,mir493,0
13293,mir196a,mir1224,0
13294,mir125b,DOID:403,0
13295,mir1299,mir151a,0
13296,mir520e,DOID:14330,0
13297,mir125b,mir106b,0
13298,mir657,mir124,0
13299,mir1302,mir429,0
13300,mir153,DOID:18,0
13301,mir320b,DOID:3007,0
13302,mir885,DOID:0060083,0
13303,mir320c,DOID:706,0
13304,DOID:2998,mir98,0
13305,mir431,mir449a,0
13306,mir671,mir130b,0
13307,DOID:1749,DOID:2789,0
13308,DOID:4159,mir539,0
13309,DOID:0060100,mir711,0
13310,mir1260a,mir135a,0
13311,mir758,mir494,0
13312,mir569,DOID:10941,0
13313,mir455,mir668,0
13314,mir122,mir302e,0
13315,mir1296,mir1231,0
13316,mir1296,mir520c,0
13317,DOID:1037,DOID:2349,0
13318,mir148a,DOID:2621,0
13319,mir122,DOID:1059,0
13320,DOID:3594,mir99b,0
13321,mir527,mir575,0
13322,mir204,mir194,0
13323,DOID:9500,mir29c,0
13324,mir200,mir575,0
13325,DOID:3342,DOID:0050687,0
13326,mir1296,DOID:3908,0
13327,mir181b,DOID:374,0
13328,mir577,mir302c,0
13329,DOID:65,mir485,0
13330,DOID:2468,DOID:4362,0
13331,mir599,mir574,0
13332,mir10a,DOID:0050890,0
13333,DOID:0050013,mir422a,0
13334,mir1305,mir652,0
13335,mir23b,mir429,0
13336,DOID:0060085,mir520e,0
13337,mir342,mir224,0
13338,DOID:987,mir330,0
13339,mir1228,DOID:1240,0
13340,DOID:10534,DOID:654,0
13341,mir652,mir424,0
13342,DOID:4043,DOID:3571,0
13343,mir128,mir608,0
13344,mir593,mir1827,0
13345,mir27b,DOID:15,0
13346,DOID:9120,mir124,0
13347,DOID:0060100,mir376c,0
13348,mir377,mir1285,0
13349,DOID:8649,DOID:12603,0
13350,mir583,DOID:10941,0
13351,DOID:5719,mir30d,0
13352,mir612,mir621,0
13353,mir622,mir548d,0
13354,mir200a,mir155,0
13355,mir338,mir514a,0
13356,mir548b,mir302c,0
13357,mir1260a,mir518b,0
13358,mir210,DOID:331,0
13359,mir320d,DOID:9538,0
13360,mir1296,mir371,0
13361,DOID:3969,mir378e,0
13362,mir595,DOID:7693,0
13363,mir1275,DOID:3308,0
13364,mir382,mir367,0
13365,mir1286,DOID:2043,0
13366,mir523,DOID:1289,0
13367,mir601,DOID:13089,0
13368,mir365a,DOID:9884,0
13369,mir15a,mir519b,0
13370,DOID:2349,DOID:9351,0
13371,mir30e,mir519b,0
13372,DOID:1227,mir3130,0
13373,DOID:0060072,DOID:1936,0
13374,DOID:120,DOID:3247,0
13375,mir329,mir571,0
13376,mir487b,let7c,0
13377,DOID:3388,mir938,0
13378,mir339,DOID:11054,0
13379,mir21,let7g,0
13380,mir199b,mir98,0
13381,mir208a,mir186,0
13382,mir519e,DOID:10952,0
13383,DOID:3829,mir4257,0
13384,DOID:9973,mir103b,0
13385,mir548b,mir425,0
13386,mir518a,mir1280,0
13387,DOID:120,mir365b,0
13388,mir302a,mir548a,0
13389,mir376c,mir552,0
13390,mir591,mir381,0
13391,mir17,mir181d,0
13392,DOID:0050687,mir516a,0
13393,DOID:1040,mir584,0
13394,mir152,mir34b,0
13395,DOID:3070,DOID:162,0
13396,mir300,DOID:184,0
13397,mir516a,mir1293,0
13398,mir345,DOID:10155,0
13399,DOID:9500,mir584,0
13400,mir325,DOID:403,0
13401,DOID:2021,DOID:0060119,0
13402,DOID:0060089,mir1305,0
13403,mir376b,mir515,0
13404,DOID:0060158,mir518c,0
13405,DOID:4043,mir148b,0
13406,mir1260a,DOID:423,0
13407,mir3130,mir409,0
13408,mir487b,DOID:9352,0
13409,mir92a,mir708,0
13410,DOID:65,mir137,0
13411,mir10b,mir515,0
13412,DOID:8712,DOID:1793,0
13413,mir3163,mir504,0
13414,DOID:0070004,mir191,0
13415,DOID:3627,mir378e,0
13416,DOID:3594,mir938,0
13417,mir542,mir1256,0
13418,mir331,mir451a,0
13419,DOID:10652,mir552,0
13420,DOID:77,mir548b,0
13421,mir3130,DOID:0080011,0
13422,let7g,mir507,0
13423,mir516a,mir151a,0
13424,mir221,mir204,0
13425,mir375,DOID:150,0
13426,mir1181,mir1234,0
13427,mir648,mir7,0
13428,mir501,DOID:15,0
13429,mir30a,DOID:1307,0
13430,mir302a,mir525,0
13431,DOID:520,mir1231,0
13432,mir520c,mir500a,0
13433,DOID:3451,mir26b,0
13434,mir448,DOID:1781,0
13435,DOID:0060089,DOID:15,0
13436,mir499a,mir1303,0
13437,mir567,mir107,0
13438,mir148a,mir557,0
13439,mir595,mir191,0
13440,DOID:2921,DOID:8618,0
13441,DOID:688,DOID:9884,0
13442,mir149,mir19b,0
13443,mir574,mir301a,0
13444,mir148b,mir1245a,0
13445,mir519d,DOID:403,0
13446,mir323a,mir187,0
13447,mir197,mir338,0
13448,let7i,mir147b,0
13449,mir204,mir497,0
13450,mir122,mir513b,0
13451,mir617,mir711,0
13452,DOID:3948,DOID:4535,0
13453,mir1286,mir155,0
13454,DOID:409,mir1303,0
13455,DOID:9970,DOID:635,0
13456,DOID:263,DOID:5672,0
13457,mir451,mir1323,0
13458,mir376b,DOID:2174,0
13459,DOID:3388,mir371a,0
13460,mir379,mir544a,0
13461,mir125b,DOID:769,0
13462,mir30a,mir642a,0
13463,DOID:8712,mir525,0
13464,DOID:403,mir298,0
13465,mir636,mir302e,0
13466,DOID:2531,DOID:687,0
13467,mir302a,mir302b,0
13468,DOID:8857,mir34a,0
13469,mir2110,mir369,0
13470,DOID:4043,mir320d,0
13471,mir147b,DOID:768,0
13472,mir595,DOID:0080014,0
13473,DOID:9352,DOID:1115,0
13474,mir369,DOID:898,0
13475,mir10a,mir507,0
13476,mir449c,mir361,0
13477,mir625,DOID:201,0
13478,mir483,mir182,0
13479,DOID:2513,mir27a,0
13480,DOID:1040,mir1202,0
13481,mir617,DOID:1324,0
13482,mir522,mir489,0
13483,mir640,DOID:0050902,0
13484,DOID:120,mir552,0
13485,mir337,mir744,0
13486,mir132,mir216b,0
13487,mir577,DOID:5719,0
13488,mir3151,mir548c,0
13489,DOID:688,mir297,0
13490,DOID:680,mir1303,0
13491,mir181c,mir612,0
13492,DOID:1287,mir539,0
13493,mir152,mir1827,0
13494,DOID:421,DOID:8649,0
13495,let7i,mir539,0
13496,mir550a,DOID:8618,0
13497,DOID:3247,DOID:3095,0
13498,mir532,mir766,0
13499,mir545,DOID:3948,0
13500,DOID:3953,mir378e,0
13501,mir126,mir30e,0
13502,DOID:3905,mir92,0
13503,DOID:0060119,mir501,0
13504,mir519c,mir1229,0
13505,DOID:3829,mir449b,0
13506,DOID:3093,mir99b,0
13507,DOID:1324,DOID:12987,0
13508,mir129,DOID:8712,0
13509,mir636,mir3179,0
13510,mir378a,mir603,0
13511,mir183,DOID:229,0
13512,mir376a,mir130b,0
13513,mir99b,DOID:3948,0
13514,DOID:5041,mir520h,0
13515,DOID:557,mir3196,0
13516,mir663,mir1256,0
13517,mir1231,mir20b,0
13518,DOID:680,mir330,0
